arr_δ,arr_l2u,arr_h1u,arr_l2p,arr_h1p,arr_δ_nostab,arr_l2u_nostab,arr_h1u_nostab,arr_l2p_nostab,arr_h1p_nostab
0.006076698900821893,0.009722064110663705,0.2999334207076068,0.0684630647670922,1.9130486240770084,0.006076698900821893,0.0055493726064457325,0.27351981688441573,1.0083089443498479,2.153988536145754
0.006125312492028467,0.009722751415400445,0.29993384268398715,0.06846826100282348,1.9130158026223212,0.006125312492028467,0.005549127769353625,0.2735141598191031,1.0057695253375996,2.1599036388987325
0.006173926083235044,0.009723428676418752,0.2999342731517741,0.0684734804479602,1.912983184538874,0.006173926083235044,0.0055488796115447,0.27350840701723633,1.0027035606478332,2.16604105239354
0.006222539674441618,0.009724096028193555,0.2999347108316492,0.06847872318954538,1.9129507650878188,0.006222539674441618,0.005548628144260407,0.2735025631621732,0.9990931380018243,2.1724179983898493
0.006271153265648194,0.009724753616132956,0.29993515454300507,0.0684839893349267,1.9129185398616135,0.006271153265648194,0.005548373396213144,0.27349663581438044,0.9949192563383144,2.179052792163026
0.006319766856854769,0.009725401593831565,0.2999356031937804,0.06848927900892815,1.912886504758671,0.006319766856854769,0.005548115410063342,0.2734906348396564,0.9901617469996511,2.185964879513686
0.006368380448061343,0.009726040120381101,0.29993605577085675,0.06849459235112823,1.9128546559599802,0.006368380448061343,0.005547854239482127,0.2734845718895398,0.984799218833397,2.193174863615732
0.006416994039267919,0.009726669357959216,0.2999365113313092,0.0684999295132619,1.9128229899059026,0.006416994039267919,0.005547589946601184,0.2734784599510458,0.9788089102307466,2.200704598928128
0.006465607630474494,0.009727289469811985,0.29993696899455824,0.06850529065693586,1.9127915032757237,0.006465607630474494,0.005547322600100686,0.27347231293825663,0.9721666734663814,2.208577199271498
0.00651422122168107,0.009727900618656216,0.29993742793539296,0.06851067595142799,1.9127601929667857,0.00651422122168107,0.005547052273396456,0.2734661453618289,0.9648468019404639,2.21681716058134
0.006562834812887644,0.009728502965497796,0.299937887377912,0.06851608557187584,1.9127290560769132,0.006562834812887644,0.0055467790433074,0.2734599720355693,0.9568219851856284,2.225450397988186
0.00661144840409422,0.009729096668799802,0.29993834659019103,0.06852151969754726,1.9126980898869352,0.00661144840409422,0.005546502988883978,0.27345380784339535,0.9480631733237096,2.2345043519612955
0.006660061995300795,0.009729681883942758,0.29993880487957697,0.06852697851029806,1.9126672918449827,0.006660061995300795,0.0055462241904375474,0.27344766755018146,0.9385394907992177,2.2440080620051606
0.00670867558650737,0.009730258762915752,0.29993926158857553,0.06853246219311085,1.9126366595516602,0.00670867558650737,0.00554594272871818,0.2734415656571852,0.9282180883855715,2.2539922929824967
0.006757289177713946,0.009730827454175315,0.299939716091123,0.06853797092870043,1.9126061907461545,0.006757289177713946,0.0055456586842870135,0.27343551628514423,0.9170640729720088,2.2644896016933656
0.006805902768920521,0.009731388102634287,0.29994016778928567,0.06854350489814506,1.912575883293316,0.006805902768920521,0.005545372136944059,0.27342953310361073,0.9050403297784024,2.275534491749976
0.006854516360127094,0.009731940849728947,0.29994061611018435,0.06854906427956822,1.912545735171591,0.006854516360127094,0.005545083165340612,0.27342362927677233,0.89210740756926,2.2871635224888984
0.00690312995133367,0.009732485833554546,0.29994106050324165,0.06855464924676692,1.9125157444616407,0.00690312995133367,0.005544791846598921,0.2734178174377823,0.8782233692140371,2.299415445812222
0.006951743542540244,0.009733023189024075,0.2999415004375392,0.06856025996788137,1.9124859093356499,0.006951743542540244,0.005544498256153519,0.2734121096763281,0.8633436785586122,2.3123313163951513
0.0070003571337468205,0.009733553048062997,0.29994193539941766,0.06856589660403012,1.9124562280473827,0.0070003571337468205,0.005544202467489923,0.2734065175592418,0.8474209320250029,2.3259547275052896
0.007048970724953395,0.009734075539802654,0.29994236489017273,0.06857155930798471,1.9124266989230816,0.007048970724953395,0.005543904552159728,0.2734010521360906,0.8304048391541594,2.3403318491738045
0.00709758431615997,0.009734590790782503,0.29994278842391203,0.06857724822280167,1.9123973203525753,0.00709758431615997,0.0055436045796552,0.27339572398523165,0.812241906897482,2.3555117009401667
0.007146197907366546,0.00973509892514602,0.29994320552550097,0.06858296348053544,1.9123680907815088,0.007146197907366546,0.005543302617471584,0.27339054325310097,0.792875266578749,2.371546316656186
0.007194811498573121,0.0097356000648416,0.2999436157286874,0.06858870520098188,1.9123390087043013,0.007194811498573121,0.005542998731201394,0.27338551968881525,0.7722445628313331,2.3884908513063117
0.007243425089779696,0.00973609432979646,0.29994401857429764,0.06859447349046455,1.9123100726574898,0.007243425089779696,0.00554269298458967,0.2733806627125067,0.7502855571465866,2.4064039278052274
0.0072920386809862715,0.009736581838096316,0.29994441360858315,0.0686002684407395,1.9122812812138188,0.0072920386809862715,0.005542385439703849,0.2733759814606463,0.7269300107700666,2.425347750469712
0.007340652272192846,0.009737062706144625,0.2999448003817485,0.06860609012799947,1.9122526329774552,0.007340652272192846,0.0055420761570919375,0.27337148483583734,0.702105412688971,2.4453883468082553
0.007389265863399422,0.009737537048803039,0.2999451784465526,0.06861193861202665,1.9122241265793372,0.007389265863399422,0.005541765196004894,0.27336718157679807,0.6757346385122837,2.4665958727950814
